video_uid,split,level,start_time,end_time,verb_label,noun_label
1c795a0e-e718-466f-8bee-46febdc2b17a,train,step,111.06861,117.37121,66,61
1c795a0e-e718-466f-8bee-46febdc2b17a,train,step,117.80718,164.91743,4,82
1c795a0e-e718-466f-8bee-46febdc2b17a,train,step,165.16517,170.76664,66,61
1c795a0e-e718-466f-8bee-46febdc2b17a,train,step,170.97252,269.22426,4,82
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,171.00555,208.23047,66,37
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,208.29714,219.99419,69,61
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,220.06085,269.146,66,37
1c795a0e-e718-466f-8bee-46febdc2b17a,train,step,269.61153,271.74364,66,61
1c795a0e-e718-466f-8bee-46febdc2b17a,train,step,272.04657,332.39796,4,135
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,272.10202,284.63432,66,37
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,284.66766,297.31864,69,61
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,297.35198,313.54249,66,37
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,313.57582,327.49906,69,61
1c795a0e-e718-466f-8bee-46febdc2b17a,train,step,333.1771,336.06353,43,37
1c795a0e-e718-466f-8bee-46febdc2b17a,train,step,340.78322,421.06668,17,82
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,340.96361,356.62478,66,37
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,356.72477,358.29402,6,58
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,361.13231,383.34348,17,82
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,383.37682,389.37354,57,82
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,389.40688,397.53679,0,134
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,397.57012,415.73477,66,61
1c795a0e-e718-466f-8bee-46febdc2b17a,train,substep,415.80144,421.03454,69,61
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,9.3929,459.89351,72,119
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,460.25212,746.73558,0,134
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,747.27613,888.4031,0,115
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,796.897,823.42578,0,102
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,827.77226,845.45728,0,115
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,873.41692,1207.96473,13,61
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,1208.83059,1336.99363,0,100
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,1223.53287,1268.64593,76,100
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,1271.72639,1316.32237,0,100
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,1343.87301,1590.47175,13,61
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,1591.10351,1670.652745,0,84
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,1670.852745,2149.34255,13,61
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,2132.9749,2348.9112,10,100
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,2343.93608,2748.65114,66,61
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,2494.32995,2500.09164,0,84
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,2504.60215,2507.50026,0,12
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,2569.50236,2584.80847,0,134
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,2669.13674,2688.53831,0,61
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,2700.82808,2710.08728,0,102
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,2716.29816,2737.14813,66,61
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,2749.7018,2825.75258,13,93
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,2828.1844,3062.08711,60,61
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,3065.39339,3237.46414,66,61
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,3110.03496,3116.85921,0,84
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,3123.33756,3126.76824,0,24
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,3191.73181,3204.77097,0,134
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,3231.15775,3468.39637,7,5
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,3472.2402,3551.18874,54,89
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,3551.73274,3775.63541,32,40
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,3570.80536,3633.74747,0,61
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,3631.07526,3774.09065,32,40
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,3776.19844,3871.52427,0,61
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,3797.82309,3803.302,0,102
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,3807.49906,3818.8231,0,84
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,3819.72258,3832.19514,0,115
9faf5095-8741-4b2d-8b2e-e803467c7130,train,substep,3834.77267,3858.62353,66,61
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,3875.58153,4188.07943,32,40
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,4191.47419,4246.83352,0,84
9faf5095-8741-4b2d-8b2e-e803467c7130,train,step,4246.93008,4337.27575,32,40
9db435f7-e89c-44fe-842f-2544b2660507,train,step,139.59906,181.14464,64,9
9db435f7-e89c-44fe-842f-2544b2660507,train,step,183.89394,203.38037,20,9
9db435f7-e89c-44fe-842f-2544b2660507,train,step,203.43656,264.41483,64,9
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,6.66738,34.16,27,61
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,8.34082,15.32169,76,34
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,15.32169,32.17174,13,34
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,34.16061,42.10055,26,135
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,42.10055,91.29,13,34
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,91.6375,108.038,0,115
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,92.65885,108.038,0,102
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,108.04015,115.63399,76,130
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,121.44457,202.152,13,77
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,122.69727,136.68923,73,61
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,136.68923,202.00231,13,77
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,202.15251,271.401,54,110
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,203.80241,214.66962,0,135
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,221.90863,271.401,54,110
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,271.40132,330.471,4,61
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,318.80052,330.47189,0,61
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,330.47189,358.195,76,130
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,330.89025,358.195,76,130
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,358.19582,362.43088,76,57
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,370.728,395.305,0,54
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,370.748,383.38954,76,61
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,383.38954,392.65655,13,53
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,392.67655,395.46477,0,53
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,401.4813,441.06263,76,72
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,441.26263000000006,448.181,76,129
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,448.18125,466.41,13,12
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,449.17306,466.41,13,12
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,466.41051,532.602,57,101
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,496.18681,532.602,13,129
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,532.60239,544.60026,76,14
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,544.80808,555.8513,68,75
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,555.8513,567.51,0,116
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,572.69716,579.66679,26,61
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,579.93724,605.327,4,61
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,584.59394,604.60977,66,61
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,606.31071,617.5812199999999,0,105
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,626.12525,646.0013749999999,0,67
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,646.201375,651.37751,43,61
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,651.37751,685.472,0,134
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,680.50063,690.866795,76,69
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,685.94747,691.032,76,130
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,691.0667950000001,694.974,4,61
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,694.9986,704.095,76,37
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,696.34952,704.095,76,69
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,708.84643,718.444,7,5
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,718.80551,733.99627,66,114
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,735.11142,755.349,76,130
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,735.94889,755.349,76,130
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,767.30756,785.97664,14,65
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,786.70085,791.774,76,57
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,792.13491,803.48047,66,114
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,806.77692,809.74051,57,101
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,step,812.09241,860.061,57,37
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,814.02757,823.14371,6,58
grp-63f522db-8a30-4eab-a1a1-d4e89c800dd0,train,substep,823.14371,843.9309,57,37
f2f94646-069f-4a5e-8db0-5d3b779790af,train,step,0.0,22.71252,32,40
f2f94646-069f-4a5e-8db0-5d3b779790af,train,step,22.71252,26.93058,0,61
f2f94646-069f-4a5e-8db0-5d3b779790af,train,step,26.93058,88.20463,32,40
f2f94646-069f-4a5e-8db0-5d3b779790af,train,step,88.20463,231.04,56,40
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,41.68765,387.65203,10,105
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,42.72568,114.14224,0,87
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,115.89702,122.7796,66,105
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,124.53117,176.0027,0,53
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,176.2027,180.34894,66,105
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,181.44484,218.1325,0,115
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,218.24101,346.51353,66,105
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,350.36448,385.32902,43,130
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,389.10155,430.72022,66,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,435.94489,446.59536,0,102
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,447.98,555.76805,66,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,456.16923,487.29991,0,53
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,494.00446,556.09946,66,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,557.25086,582.97834,39,61
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,583.0,596.6914,43,130
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,583.17481,596.99717,39,61
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,628.47367,693.99612,43,130
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,697.00542,710.48304,66,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,711.46545,757.34154,0,105
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,826.44677,857.1745,0,105
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,858.0,1000.75397,76,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,859.75274,947.81371,76,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,947.90655,962.1833,76,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,962.29803,971.25862,76,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,971.6486,977.64402,76,111
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,1000.95397,1002.664115,72,119
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,1002.864115,1108.01474,76,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,1109.89016,1121.61248,0,84
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,1122.20413,1127.29494,7,121
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,1128.28498,1200.22595,57,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,1200.4259499999998,1212.23835,43,130
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,1213.79438,1218.15169,11,65
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,1219.31895,1230.56604,74,94
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,1237.29579,1755.51187,43,61
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,1245.58805,1633.56699,46,113
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,1634.94744,1653.6035,76,61
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,1653.9958,1667.39373,76,14
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,1668.07727,1706.32083,46,138
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,1707.76174,1745.20647,76,61
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,1760.34505,1786.64886,10,12
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,1800.21628,1806.95768,66,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,1811.45651,2027.0,4,61
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,1812.05684,1848.21342,76,61
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,1850.64101,1948.72191,0,61
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,1949.13768,1997.40344,0,134
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,1999.50473,2010.02592,10,134
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2010.26856,2023.64443,0,115
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2032.9389,2057.80259,10,100
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2036.03486,2045.70645,10,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2046.88312,2057.37671,6,38
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2068.16068,2127.0,66,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2146.76624,2210.0,43,130
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2210.15801,2258.36515,66,16
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2261.02373,2351.70103,43,130
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2356.70284,2392.11628,76,100
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2392.65794,2403.25732,0,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2399.11224,2403.5455,72,119
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2405.63958,2512.0,43,61
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2406.64673,2427.37586,40,15
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2428.39227,2505.10814,13,61
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2512.44464,2558.0,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2515.97006,2534.09962,0,84
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2534.6341,2552.85173,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2560.25365,2581.75876,74,94
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2583.96251,2591.07834,7,121
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2592.33234,2604.43085,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2611.8638,2643.09165,57,50
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2655.7372,2675.28546,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2676.02889,2683.42888,7,121
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2686.3379,2692.5211,1,89
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2695.61746,2698.52563,43,130
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2701.20026,2776.0,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2703.01045,2767.17075,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2768.138,2776.67558,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2779.40418,2786.32288,18,135
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2789.99714,2848.22199,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2793.96279,2836.93186,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2837.31895,2847.00155,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2858.44373,2915.93826,10,114
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2859.86863,2881.01232,0,129
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2883.87488,2905.56788,10,114
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2906.03598,2913.93171,0,115
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2917.17734,2965.0,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2917.55712,2949.87698,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2950.27163,2959.41502,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,2995.37507,3052.0,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,2996.25381,3012.50547,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,3012.54272,3020.40145,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,3021.95796,3035.01519,0,105
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,3040.45918,3045.25594,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3052.83309,3058.87364,10,114
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3059.84994,3075.16687,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3078.47226,3088.25327,7,121
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3092.21095,3134.70777,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,3101.80241,3125.37729,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,3126.27579,3134.55879,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3134.8419,3154.62008,10,114
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3160.93684,3165.0,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3167.08774,3169.35486,55,130
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3172.06558,3177.71743,10,114
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3178.29806,3192.83226,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3194.73301,3200.47393,74,94
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3202.79231,3245.04789,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3245.22776,3273.45201,10,114
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3277.54444,3293.10438,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3298.1053,3303.49398,19,50
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3306.0,3309.97133,10,114
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3310.13799,3351.0,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3360.44457,3365.80094,57,50
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3366.43182,3384.38539,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3384.42751,3430.14176,10,114
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3431.33201,3435.48243,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3435.64226,3446.41128,10,114
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3447.0315,3460.01702,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3460.10363,3475.27892,57,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3476.98047,3549.231,76,130
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3549.76432,3553.66334,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3554.39666,3556.46359,11,65
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3557.68131,3574.0024,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3574.67642,3591.83024,79,37
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3592.24901,3741.33669,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,3593.37374,3610.77717,22,90
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,3614.0325,3669.24692,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,substep,3669.52655,3732.98295,48,11
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3746.71007,3753.60898,0,56
7e3b7dff-bf38-4352-8adc-43799beb556f,train,step,3758.99685,3777.37349,22,90
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,27.48337,76.96238,76,37
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,77.89646,710.10402,13,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,77.91318,125.944,76,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,126.144,158.88489,76,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,159.18489,205.074,13,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,206.11211,225.44031,76,20
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,225.8403,273.33053,46,20
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,273.53284,316.28981,13,20
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,316.40694,339.07132,4,135
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,341.288,414.599,46,87
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,414.80805,474.56859,13,87
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,475.37076,511.19635,76,98
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,511.36301,573.80283,46,98
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,574.00283,576.01286,4,135
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,580.25785,594.00496,0,87
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,594.22096,645.00346,13,98
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,645.18625,664.67544,13,22
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,664.92789,709.80536,13,77
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,724.29875,742.46759,0,115
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,744.1628,794.69545,4,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,745.71111,755.50672,61,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,755.70672,765.17002,76,98
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,765.90334,772.13356,61,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,784.70506,794.67739,66,114
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,802.9893,846.62677,14,65
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,857.86069,884.82207,3,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,889.93677,904.49491,4,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,909.06042,981.1675,76,130
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,983.90567,1050.17021,4,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1010.80863,1027.62184,0,22
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1027.7885,1050.14728,5,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,1050.35506,1102.39536,76,130
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,1103.10039,1140.01259,66,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,1141.01082,1354.874905,0,115
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1141.42467,1153.86632,0,136
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1154.77314,1192.824,0,105
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1193.93199,1205.01955,10,114
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1205.64932,1209.84006,69,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1215.37035,1233.71306,26,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1239.63415,1247.0753,61,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1247.57393,1288.20103,61,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1288.86767,1294.44288,69,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1300.50385,1322.79139,6,58
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1322.93706,1324.20368,6,58
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1324.86303,1350.90749,67,61
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,step,1355.074905,1457.91489,76,37
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1354.99859,1392.7748,76,130
grp-2deae04b-c991-425b-b00e-5fd6c0e7f117,train,substep,1392.94146,1409.4412,76,130
